Receipt ID,Product ID,Supplier ID,Receipt Date,Quantity Received,Unit Cost
RC-009017,TEC-AC-1082,SUP-104,2023-08-21,1000,165.88
RC-009018,TEC-AC-1082,SUP-104,2023-11-20,1001,165.88
RC-009019,TEC-AC-1082,SUP-104,2024-02-19,978,165.88
RC-009020,TEC-AC-1082,SUP-104,2024-05-20,1021,165.88
RC-009021,TEC-AC-1082,SUP-104,2024-08-26,1015,165.88
RC-009022,TEC-AC-1082,SUP-104,2024-11-25,1042,165.88
RC-009023,TEC-AC-1082,SUP-104,2025-02-24,1055,165.88
RC-009024,TEC-AC-1082,SUP-104,2025-05-26,1042,165.88
RC-009025,TEC-AC-1082,SUP-104,2025-08-25,989,165.88
RC-009026,TEC-AC-1082,SUP-104,2025-12-01,1035,165.88
RC-009027,OFF-LA-1083,SUP-111,2023-03-13,388,25.96
RC-009028,OFF-LA-1083,SUP-111,2023-05-29,401,25.96
RC-009029,OFF-LA-1083,SUP-111,2023-08-14,405,25.96
RC-009030,OFF-LA-1083,SUP-111,2023-10-30,383,25.96
RC-009031,OFF-LA-1083,SUP-111,2024-01-08,380,25.96
RC-009032,OFF-LA-1083,SUP-111,2024-03-18,391,25.96
RC-009033,OFF-LA-1083,SUP-111,2024-06-03,380,25.96
RC-009034,OFF-LA-1083,SUP-111,2024-08-26,403,25.96
RC-009035,OFF-LA-1083,SUP-111,2024-11-11,419,25.96
RC-009036,OFF-LA-1083,SUP-111,2025-01-27,417,25.96
RC-009037,OFF-LA-1083,SUP-111,2025-04-07,387,25.96
RC-009038,OFF-LA-1083,SUP-111,2025-06-16,393,25.96
RC-009039,OFF-LA-1083,SUP-111,2025-08-25,383,25.96
RC-009040,OFF-LA-1083,SUP-111,2025-11-10,386,25.96
RC-009041,OFF-PA-1084,SUP-104,2023-02-27,447,16.38
RC-009042,OFF-PA-1084,SUP-104,2023-04-17,451,16.38
RC-009043,OFF-PA-1084,SUP-104,2023-05-29,419,16.38
RC-009044,OFF-PA-1084,SUP-104,2023-07-17,438,16.38
RC-009045,OFF-PA-1084,SUP-104,2023-09-04,427,16.38
RC-009046,OFF-PA-1084,SUP-104,2023-10-23,435,16.38
RC-009047,OFF-PA-1084,SUP-104,2023-12-11,458,16.38
RC-009048,OFF-PA-1084,SUP-104,2024-01-22,404,16.38
RC-009049,OFF-PA-1084,SUP-104,2024-03-11,413,16.38
RC-009050,OFF-PA-1084,SUP-104,2024-04-22,430,16.38
RC-009051,OFF-PA-1084,SUP-104,2024-06-10,447,16.38
RC-009052,OFF-PA-1084,SUP-104,2024-07-29,426,16.38
RC-009053,OFF-PA-1084,SUP-104,2024-09-09,419,16.38
RC-009054,OFF-PA-1084,SUP-104,2024-10-21,421,16.38
RC-009055,OFF-PA-1084,SUP-104,2024-12-09,421,16.38
RC-009056,OFF-PA-1084,SUP-104,2025-01-27,433,16.38
RC-009057,OFF-PA-1084,SUP-104,2025-03-17,456,16.38
RC-009058,OFF-PA-1084,SUP-104,2025-05-05,396,16.38
RC-009059,OFF-PA-1084,SUP-104,2025-06-16,406,16.38
RC-009060,OFF-PA-1084,SUP-104,2025-07-28,424,16.38
RC-009061,OFF-PA-1084,SUP-104,2025-09-08,413,16.38
RC-009062,OFF-PA-1084,SUP-104,2025-10-20,422,16.38
RC-009063,OFF-PA-1084,SUP-104,2025-12-01,432,16.38
RC-009064,FUR-BO-1085,SUP-104,2023-02-27,255,123.53
RC-009065,FUR-BO-1085,SUP-104,2023-04-24,257,123.53
RC-009066,FUR-BO-1085,SUP-104,2023-06-26,258,123.53
RC-009067,FUR-BO-1085,SUP-104,2023-09-04,264,123.53
RC-009068,FUR-BO-1085,SUP-104,2023-11-13,275,123.53
RC-009069,FUR-BO-1085,SUP-104,2024-01-15,250,123.53
RC-009070,FUR-BO-1085,SUP-104,2024-03-18,276,123.53
RC-009071,FUR-BO-1085,SUP-104,2024-05-20,240,123.53
RC-009072,FUR-BO-1085,SUP-104,2024-07-29,266,123.53
RC-009073,FUR-BO-1085,SUP-104,2024-09-30,253,123.53
RC-009074,FUR-BO-1085,SUP-104,2024-12-09,260,123.53
RC-009075,FUR-BO-1085,SUP-104,2025-02-10,247,123.53
RC-009076,FUR-BO-1085,SUP-104,2025-04-21,255,123.53
RC-009077,FUR-BO-1085,SUP-104,2025-06-23,264,123.53
RC-009078,FUR-BO-1085,SUP-104,2025-08-18,241,123.53
RC-009079,FUR-BO-1085,SUP-104,2025-10-20,244,123.53
RC-009080,OFF-BI-1086,SUP-105,2023-02-13,1145,8.27
RC-009081,OFF-BI-1086,SUP-105,2023-04-03,1084,8.27
RC-009082,OFF-BI-1086,SUP-105,2023-05-22,1082,8.27
RC-009083,OFF-BI-1086,SUP-105,2023-07-10,1034,8.27
RC-009084,OFF-BI-1086,SUP-105,2023-08-28,1046,8.27
RC-009085,OFF-BI-1086,SUP-105,2023-10-16,1074,8.27
RC-009086,OFF-BI-1086,SUP-105,2023-12-04,1131,8.27
RC-009087,OFF-BI-1086,SUP-105,2024-01-22,1090,8.27
RC-009088,OFF-BI-1086,SUP-105,2024-03-11,1085,8.27
RC-009089,OFF-BI-1086,SUP-105,2024-04-29,1115,8.27
RC-009090,OFF-BI-1086,SUP-105,2024-06-17,1095,8.27
RC-009091,OFF-BI-1086,SUP-105,2024-08-05,1127,8.27
RC-009092,OFF-BI-1086,SUP-105,2024-09-23,1070,8.27
RC-009093,OFF-BI-1086,SUP-105,2024-11-11,1009,8.27
RC-009094,OFF-BI-1086,SUP-105,2024-12-30,1017,8.27
RC-009095,OFF-BI-1086,SUP-105,2025-02-17,1081,8.27
RC-009096,OFF-BI-1086,SUP-105,2025-04-07,1087,8.27
RC-009097,OFF-BI-1086,SUP-105,2025-05-26,1091,8.27
RC-009098,OFF-BI-1086,SUP-105,2025-07-14,1078,8.27
RC-009099,OFF-BI-1086,SUP-105,2025-09-01,1113,8.27
RC-009100,OFF-BI-1086,SUP-105,2025-10-20,1107,8.27
RC-009101,OFF-BI-1086,SUP-105,2025-12-08,1038,8.27
RC-009102,TEC-AC-1087,SUP-109,2023-02-13,662,159.64
RC-009103,TEC-AC-1087,SUP-109,2023-04-10,715,159.64
RC-009104,TEC-AC-1087,SUP-109,2023-06-05,657,159.64
RC-009105,TEC-AC-1087,SUP-109,2023-07-31,693,159.64
RC-009106,TEC-AC-1087,SUP-109,2023-09-25,670,159.64
RC-009107,TEC-AC-1087,SUP-109,2023-11-20,726,159.64
RC-009108,TEC-AC-1087,SUP-109,2024-01-15,697,159.64
RC-009109,TEC-AC-1087,SUP-109,2024-03-18,723,159.64
RC-009110,TEC-AC-1087,SUP-109,2024-05-13,660,159.64
RC-009111,TEC-AC-1087,SUP-109,2024-07-08,712,159.64
RC-009112,TEC-AC-1087,SUP-109,2024-09-02,674,159.64
RC-009113,TEC-AC-1087,SUP-109,2024-10-28,707,159.64
RC-009114,TEC-AC-1087,SUP-109,2024-12-23,684,159.64
RC-009115,TEC-AC-1087,SUP-109,2025-02-17,722,159.64
RC-009116,TEC-AC-1087,SUP-109,2025-04-14,720,159.64
RC-009117,TEC-AC-1087,SUP-109,2025-06-09,728,159.64
RC-009118,TEC-AC-1087,SUP-109,2025-08-04,671,159.64
RC-009119,TEC-AC-1087,SUP-109,2025-09-29,694,159.64
RC-009120,TEC-AC-1087,SUP-109,2025-11-17,659,159.64
RC-009121,FUR-TA-1088,SUP-103,2023-02-27,236,326.86
RC-009122,FUR-TA-1088,SUP-103,2023-05-08,224,326.86
RC-009123,FUR-TA-1088,SUP-103,2023-07-17,219,326.86
RC-009124,FUR-TA-1088,SUP-103,2023-10-02,231,326.86
RC-009125,FUR-TA-1088,SUP-103,2023-12-18,224,326.86
RC-009126,FUR-TA-1088,SUP-103,2024-02-26,232,326.86
RC-009127,FUR-TA-1088,SUP-103,2024-05-13,226,326.86
RC-009128,FUR-TA-1088,SUP-103,2024-07-22,218,326.86
RC-009129,FUR-TA-1088,SUP-103,2024-09-30,214,326.86
RC-009130,FUR-TA-1088,SUP-103,2024-12-09,227,326.86
RC-009131,FUR-TA-1088,SUP-103,2025-02-10,217,326.86
RC-009132,FUR-TA-1088,SUP-103,2025-04-21,221,326.86
RC-009133,FUR-TA-1088,SUP-103,2025-07-07,216,326.86
RC-009134,FUR-TA-1088,SUP-103,2025-09-22,222,326.86
RC-009135,FUR-TA-1088,SUP-103,2025-12-08,217,326.86
RC-009136,OFF-BI-1089,SUP-106,2023-02-06,764,13.67
RC-009137,OFF-BI-1089,SUP-106,2023-03-20,780,13.67
RC-009138,OFF-BI-1089,SUP-106,2023-05-01,728,13.67
RC-009139,OFF-BI-1089,SUP-106,2023-06-05,704,13.67
RC-009140,OFF-BI-1089,SUP-106,2023-07-17,772,13.67
RC-009141,OFF-BI-1089,SUP-106,2023-08-28,790,13.67
RC-009142,OFF-BI-1089,SUP-106,2023-10-09,794,13.67
RC-009143,OFF-BI-1089,SUP-106,2023-11-20,804,13.67
RC-009144,OFF-BI-1089,SUP-106,2023-12-25,706,13.67
RC-009145,OFF-BI-1089,SUP-106,2024-02-05,766,13.67
RC-009146,OFF-BI-1089,SUP-106,2024-03-18,772,13.67
RC-009147,OFF-BI-1089,SUP-106,2024-04-22,690,13.67
RC-009148,OFF-BI-1089,SUP-106,2024-06-03,811,13.67
RC-009149,OFF-BI-1089,SUP-106,2024-07-15,742,13.67
RC-009150,OFF-BI-1089,SUP-106,2024-08-26,775,13.67
RC-009151,OFF-BI-1089,SUP-106,2024-10-07,812,13.67
RC-009152,OFF-BI-1089,SUP-106,2024-11-18,808,13.67
RC-009153,OFF-BI-1089,SUP-106,2024-12-30,766,13.67
RC-009154,OFF-BI-1089,SUP-106,2025-02-10,750,13.67
RC-009155,OFF-BI-1089,SUP-106,2025-03-17,713,13.67
RC-009156,OFF-BI-1089,SUP-106,2025-04-28,765,13.67
RC-009157,OFF-BI-1089,SUP-106,2025-06-02,690,13.67
RC-009158,OFF-BI-1089,SUP-106,2025-07-14,817,13.67
RC-009159,OFF-BI-1089,SUP-106,2025-08-25,791,13.67
RC-009160,OFF-BI-1089,SUP-106,2025-10-06,793,13.67
RC-009161,OFF-BI-1089,SUP-106,2025-11-10,692,13.67
RC-009162,OFF-BI-1089,SUP-106,2025-12-22,780,13.67
RC-009163,FUR-BO-1090,SUP-110,2023-02-13,160,246.8
RC-009164,FUR-BO-1090,SUP-110,2023-05-01,165,246.8
RC-009165,FUR-BO-1090,SUP-110,2023-07-31,164,246.8
RC-009166,FUR-BO-1090,SUP-110,2023-10-16,168,246.8
RC-009167,FUR-BO-1090,SUP-110,2024-01-01,166,246.8
RC-009168,FUR-BO-1090,SUP-110,2024-03-11,162,246.8
RC-009169,FUR-BO-1090,SUP-110,2024-05-27,171,246.8
RC-009170,FUR-BO-1090,SUP-110,2024-08-19,161,246.8
RC-009171,FUR-BO-1090,SUP-110,2024-11-04,162,246.8
RC-009172,FUR-BO-1090,SUP-110,2025-01-20,169,246.8
RC-009173,FUR-BO-1090,SUP-110,2025-03-31,162,246.8
RC-009174,FUR-BO-1090,SUP-110,2025-06-23,159,246.8
RC-009175,FUR-BO-1090,SUP-110,2025-08-25,159,246.8
RC-009176,FUR-BO-1090,SUP-110,2025-11-10,158,246.8
RC-009177,OFF-LA-1091,SUP-103,2023-03-06,2359,14.88
RC-009178,OFF-LA-1091,SUP-103,2023-04-24,2400,14.88
RC-009179,OFF-LA-1091,SUP-103,2023-06-05,2068,14.88
RC-009180,OFF-LA-1091,SUP-103,2023-07-24,2345,14.88
RC-009181,OFF-LA-1091,SUP-103,2023-09-11,2282,14.88
RC-009182,OFF-LA-1091,SUP-103,2023-10-30,2350,14.88
RC-009183,OFF-LA-1091,SUP-103,2023-12-18,2339,14.88
RC-009184,OFF-LA-1091,SUP-103,2024-02-05,2318,14.88
RC-009185,OFF-LA-1091,SUP-103,2024-03-25,2391,14.88
RC-009186,OFF-LA-1091,SUP-103,2024-05-13,2327,14.88
RC-009187,OFF-LA-1091,SUP-103,2024-07-01,2342,14.88
RC-009188,OFF-LA-1091,SUP-103,2024-08-19,2284,14.88
RC-009189,OFF-LA-1091,SUP-103,2024-10-07,2308,14.88
RC-009190,OFF-LA-1091,SUP-103,2024-11-25,2374,14.88
RC-009191,OFF-LA-1091,SUP-103,2025-01-13,2288,14.88
RC-009192,OFF-LA-1091,SUP-103,2025-03-03,2300,14.88
RC-009193,OFF-LA-1091,SUP-103,2025-04-21,2333,14.88
RC-009194,OFF-LA-1091,SUP-103,2025-06-02,2098,14.88
RC-009195,OFF-LA-1091,SUP-103,2025-07-21,2399,14.88
RC-009196,OFF-LA-1091,SUP-103,2025-09-01,2078,14.88
RC-009197,OFF-LA-1091,SUP-103,2025-10-13,2098,14.88
RC-009198,OFF-LA-1091,SUP-103,2025-12-01,2375,14.88
RC-009199,OFF-BI-1092,SUP-114,2023-02-20,1157,13.77
RC-009200,OFF-BI-1092,SUP-114,2023-03-27,1204,13.77
RC-009201,OFF-BI-1092,SUP-114,2023-05-01,1196,13.77
RC-009202,OFF-BI-1092,SUP-114,2023-06-05,1186,13.77
RC-009203,OFF-BI-1092,SUP-114,2023-07-10,1140,13.77
RC-009204,OFF-BI-1092,SUP-114,2023-08-14,1246,13.77
RC-009205,OFF-BI-1092,SUP-114,2023-09-18,1186,13.77
RC-009206,OFF-BI-1092,SUP-114,2023-10-23,1155,13.77
RC-009207,OFF-BI-1092,SUP-114,2023-11-27,1193,13.77
RC-009208,OFF-BI-1092,SUP-114,2024-01-01,1148,13.77
RC-009209,OFF-BI-1092,SUP-114,2024-02-05,1198,13.77
RC-009210,OFF-BI-1092,SUP-114,2024-03-11,1196,13.77
RC-009211,OFF-BI-1092,SUP-114,2024-04-15,1150,13.77
RC-009212,OFF-BI-1092,SUP-114,2024-05-20,1156,13.77
RC-009213,OFF-BI-1092,SUP-114,2024-06-24,1194,13.77
RC-009214,OFF-BI-1092,SUP-114,2024-07-29,1177,13.77
RC-009215,OFF-BI-1092,SUP-114,2024-09-02,1155,13.77
RC-009216,OFF-BI-1092,SUP-114,2024-10-07,1216,13.77
RC-009217,OFF-BI-1092,SUP-114,2024-11-11,1172,13.77
RC-009218,OFF-BI-1092,SUP-114,2024-12-16,1176,13.77
RC-009219,OFF-BI-1092,SUP-114,2025-01-20,1214,13.77
RC-009220,OFF-BI-1092,SUP-114,2025-02-24,1212,13.77
RC-009221,OFF-BI-1092,SUP-114,2025-03-31,1180,13.77
RC-009222,OFF-BI-1092,SUP-114,2025-05-05,1207,13.77
RC-009223,OFF-BI-1092,SUP-114,2025-06-09,1190,13.77
RC-009224,OFF-BI-1092,SUP-114,2025-07-14,1227,13.77
RC-009225,OFF-BI-1092,SUP-114,2025-08-18,1166,13.77
RC-009226,OFF-BI-1092,SUP-114,2025-09-22,1176,13.77
RC-009227,OFF-BI-1092,SUP-114,2025-10-27,1210,13.77
RC-009228,OFF-BI-1092,SUP-114,2025-12-01,1216,13.77
RC-009229,TEC-CO-1093,SUP-102,2023-02-13,834,160.9
RC-009230,TEC-CO-1093,SUP-102,2023-05-08,872,160.9
RC-009231,TEC-CO-1093,SUP-102,2023-07-31,815,160.9
RC-009232,TEC-CO-1093,SUP-102,2023-10-16,806,160.9
RC-009233,TEC-CO-1093,SUP-102,2024-01-08,860,160.9
RC-009234,TEC-CO-1093,SUP-102,2024-04-01,862,160.9
RC-009235,TEC-CO-1093,SUP-102,2024-06-24,886,160.9
RC-009236,TEC-CO-1093,SUP-102,2024-09-09,814,160.9
RC-009237,TEC-CO-1093,SUP-102,2024-12-02,880,160.9
RC-009238,TEC-CO-1093,SUP-102,2025-02-24,844,160.9
RC-009239,TEC-CO-1093,SUP-102,2025-05-19,836,160.9
RC-009240,TEC-CO-1093,SUP-102,2025-08-11,824,160.9
RC-009241,TEC-CO-1093,SUP-102,2025-10-27,819,160.9
RC-009242,TEC-CO-1094,SUP-105,2023-02-13,564,386.43
RC-009243,TEC-CO-1094,SUP-105,2023-05-01,604,386.43
RC-009244,TEC-CO-1094,SUP-105,2023-07-17,601,386.43
RC-009245,TEC-CO-1094,SUP-105,2023-10-02,593,386.43
RC-009246,TEC-CO-1094,SUP-105,2023-12-18,602,386.43
RC-009247,TEC-CO-1094,SUP-105,2024-03-04,599,386.43
RC-009248,TEC-CO-1094,SUP-105,2024-05-20,619,386.43
RC-009249,TEC-CO-1094,SUP-105,2024-08-05,571,386.43
RC-009250,TEC-CO-1094,SUP-105,2024-10-21,566,386.43
RC-009251,TEC-CO-1094,SUP-105,2024-12-30,562,386.43
RC-009252,TEC-CO-1094,SUP-105,2025-03-17,574,386.43
RC-009253,TEC-CO-1094,SUP-105,2025-06-02,589,386.43
RC-009254,TEC-CO-1094,SUP-105,2025-08-18,581,386.43
RC-009255,TEC-CO-1094,SUP-105,2025-11-03,598,386.43
RC-009256,OFF-ST-1095,SUP-102,2023-02-20,771,28.19
RC-009257,OFF-ST-1095,SUP-102,2023-03-27,696,28.19
RC-009258,OFF-ST-1095,SUP-102,2023-05-01,672,28.19
RC-009259,OFF-ST-1095,SUP-102,2023-06-05,686,28.19
RC-009260,OFF-ST-1095,SUP-102,2023-07-10,734,28.19
RC-009261,OFF-ST-1095,SUP-102,2023-08-14,671,28.19
RC-009262,OFF-ST-1095,SUP-102,2023-09-18,670,28.19
RC-009263,OFF-ST-1095,SUP-102,2023-10-23,723,28.19
RC-009264,OFF-ST-1095,SUP-102,2023-11-27,689,28.19
RC-009265,OFF-ST-1095,SUP-102,2024-01-01,720,28.19
RC-009266,OFF-ST-1095,SUP-102,2024-02-05,692,28.19
RC-009267,OFF-ST-1095,SUP-102,2024-03-11,700,28.19
RC-009268,OFF-ST-1095,SUP-102,2024-04-15,669,28.19
RC-009269,OFF-ST-1095,SUP-102,2024-05-20,702,28.19
RC-009270,OFF-ST-1095,SUP-102,2024-06-24,691,28.19
RC-009271,OFF-ST-1095,SUP-102,2024-07-29,701,28.19
RC-009272,OFF-ST-1095,SUP-102,2024-09-02,686,28.19
RC-009273,OFF-ST-1095,SUP-102,2024-10-07,679,28.19
RC-009274,OFF-ST-1095,SUP-102,2024-11-11,706,28.19
RC-009275,OFF-ST-1095,SUP-102,2024-12-16,677,28.19
RC-009276,OFF-ST-1095,SUP-102,2025-01-20,657,28.19
RC-009277,OFF-ST-1095,SUP-102,2025-02-24,655,28.19
RC-009278,OFF-ST-1095,SUP-102,2025-03-31,705,28.19
RC-009279,OFF-ST-1095,SUP-102,2025-05-05,681,28.19
RC-009280,OFF-ST-1095,SUP-102,2025-06-09,682,28.19
RC-009281,OFF-ST-1095,SUP-102,2025-07-14,669,28.19
RC-009282,OFF-ST-1095,SUP-102,2025-08-25,759,28.19
RC-009283,OFF-ST-1095,SUP-102,2025-09-29,716,28.19
RC-009284,OFF-ST-1095,SUP-102,2025-11-03,672,28.19
RC-009285,OFF-ST-1095,SUP-102,2025-12-08,651,28.19
RC-009286,OFF-BI-1097,SUP-101,2023-02-06,617,20.98
RC-009287,OFF-BI-1097,SUP-101,2023-05-01,620,20.98
RC-009288,OFF-BI-1097,SUP-101,2023-07-24,636,20.98
RC-009289,OFF-BI-1097,SUP-101,2023-10-16,628,20.98
RC-009290,OFF-BI-1097,SUP-101,2024-01-22,644,20.98
RC-009291,OFF-BI-1097,SUP-101,2024-04-15,618,20.98
RC-009292,OFF-BI-1097,SUP-101,2024-07-08,627,20.98
RC-009293,OFF-BI-1097,SUP-101,2024-10-07,663,20.98
RC-009294,OFF-BI-1097,SUP-101,2024-12-30,638,20.98
RC-009295,OFF-BI-1097,SUP-101,2025-03-31,657,20.98
RC-009296,OFF-BI-1097,SUP-101,2025-06-23,620,20.98
RC-009297,OFF-BI-1097,SUP-101,2025-09-15,617,20.98
RC-009298,OFF-BI-1097,SUP-101,2025-12-08,640,20.98
RC-009299,OFF-BI-1098,SUP-103,2023-02-13,367,25.12
RC-009300,OFF-BI-1098,SUP-103,2023-03-20,364,25.12
RC-009301,OFF-BI-1098,SUP-103,2023-04-24,390,25.12
RC-009302,OFF-BI-1098,SUP-103,2023-05-29,350,25.12
RC-009303,OFF-BI-1098,SUP-103,2023-07-03,378,25.12
RC-009304,OFF-BI-1098,SUP-103,2023-08-07,362,25.12
RC-009305,OFF-BI-1098,SUP-103,2023-09-11,392,25.12
RC-009306,OFF-BI-1098,SUP-103,2023-10-16,377,25.12
RC-009307,OFF-BI-1098,SUP-103,2023-11-13,344,25.12
RC-009308,OFF-BI-1098,SUP-103,2023-12-18,374,25.12
RC-009309,OFF-BI-1098,SUP-103,2024-01-22,375,25.12
RC-009310,OFF-BI-1098,SUP-103,2024-02-26,401,25.12
RC-009311,OFF-BI-1098,SUP-103,2024-04-01,372,25.12
RC-009312,OFF-BI-1098,SUP-103,2024-05-06,386,25.12
RC-009313,OFF-BI-1098,SUP-103,2024-06-10,351,25.12
RC-009314,OFF-BI-1098,SUP-103,2024-07-15,367,25.12
RC-009315,OFF-BI-1098,SUP-103,2024-08-19,348,25.12
RC-009316,OFF-BI-1098,SUP-103,2024-09-23,391,25.12
RC-009317,OFF-BI-1098,SUP-103,2024-10-21,337,25.12
RC-009318,OFF-BI-1098,SUP-103,2024-11-25,375,25.12
RC-009319,OFF-BI-1098,SUP-103,2024-12-23,342,25.12
RC-009320,OFF-BI-1098,SUP-103,2025-01-27,390,25.12
RC-009321,OFF-BI-1098,SUP-103,2025-03-03,379,25.12
RC-009322,OFF-BI-1098,SUP-103,2025-04-07,409,25.12
RC-009323,OFF-BI-1098,SUP-103,2025-05-12,362,25.12
RC-009324,OFF-BI-1098,SUP-103,2025-06-16,404,25.12
RC-009325,OFF-BI-1098,SUP-103,2025-07-21,365,25.12
RC-009326,OFF-BI-1098,SUP-103,2025-08-25,346,25.12
RC-009327,OFF-BI-1098,SUP-103,2025-09-29,373,25.12
RC-009328,OFF-BI-1098,SUP-103,2025-11-03,377,25.12
RC-009329,OFF-BI-1098,SUP-103,2025-12-08,390,25.12
RC-009330,TEC-PH-1099,SUP-103,2023-02-13,178,213.88
RC-009331,TEC-PH-1099,SUP-103,2023-03-20,174,213.88
RC-009332,TEC-PH-1099,SUP-103,2023-04-24,168,213.88
RC-009333,TEC-PH-1099,SUP-103,2023-05-29,195,213.88
RC-009334,TEC-PH-1099,SUP-103,2023-07-03,185,213.88
RC-009335,TEC-PH-1099,SUP-103,2023-08-07,176,213.88
RC-009336,TEC-PH-1099,SUP-103,2023-09-11,178,213.88
RC-009337,TEC-PH-1099,SUP-103,2023-10-23,202,213.88
RC-009338,TEC-PH-1099,SUP-103,2023-12-04,199,213.88
RC-009339,TEC-PH-1099,SUP-103,2024-01-08,174,213.88
RC-009340,TEC-PH-1099,SUP-103,2024-02-12,171,213.88
RC-009341,TEC-PH-1099,SUP-103,2024-03-18,187,213.88
RC-009342,TEC-PH-1099,SUP-103,2024-04-22,178,213.88
RC-009343,TEC-PH-1099,SUP-103,2024-05-27,172,213.88
RC-009344,TEC-PH-1099,SUP-103,2024-07-01,186,213.88
RC-009345,TEC-PH-1099,SUP-103,2024-08-05,172,213.88
RC-009346,TEC-PH-1099,SUP-103,2024-09-09,181,213.88
RC-009347,TEC-PH-1099,SUP-103,2024-10-14,180,213.88
RC-009348,TEC-PH-1099,SUP-103,2024-11-18,174,213.88
RC-009349,TEC-PH-1099,SUP-103,2024-12-23,188,213.88
RC-009350,TEC-PH-1099,SUP-103,2025-01-27,168,213.88
RC-009351,TEC-PH-1099,SUP-103,2025-03-03,182,213.88
RC-009352,TEC-PH-1099,SUP-103,2025-04-14,199,213.88
RC-009353,TEC-PH-1099,SUP-103,2025-05-26,196,213.88
RC-009354,TEC-PH-1099,SUP-103,2025-06-30,192,213.88
RC-009355,TEC-PH-1099,SUP-103,2025-07-28,170,213.88
RC-009356,TEC-PH-1099,SUP-103,2025-09-01,199,213.88
RC-009357,TEC-PH-1099,SUP-103,2025-10-06,188,213.88
RC-009358,TEC-PH-1099,SUP-103,2025-11-17,198,213.88
RC-009359,TEC-PH-1099,SUP-103,2025-12-22,184,213.88
RC-009360,OFF-AR-1100,SUP-104,2023-03-06,1211,7.31
RC-009361,OFF-AR-1100,SUP-104,2023-05-08,1281,7.31
RC-009362,OFF-AR-1100,SUP-104,2023-07-10,1270,7.31
RC-009363,OFF-AR-1100,SUP-104,2023-09-11,1272,7.31
RC-009364,OFF-AR-1100,SUP-104,2023-11-13,1254,7.31
RC-009365,OFF-AR-1100,SUP-104,2024-01-15,1253,7.31
RC-009366,OFF-AR-1100,SUP-104,2024-03-18,1301,7.31
RC-009367,OFF-AR-1100,SUP-104,2024-05-20,1254,7.31
RC-009368,OFF-AR-1100,SUP-104,2024-07-22,1268,7.31
RC-009369,OFF-AR-1100,SUP-104,2024-09-23,1260,7.31
RC-009370,OFF-AR-1100,SUP-104,2024-11-25,1204,7.31
RC-009371,OFF-AR-1100,SUP-104,2025-01-27,1268,7.31
RC-009372,OFF-AR-1100,SUP-104,2025-03-31,1249,7.31
RC-009373,OFF-AR-1100,SUP-104,2025-06-02,1298,7.31
RC-009374,OFF-AR-1100,SUP-104,2025-08-04,1289,7.31
RC-009375,OFF-AR-1100,SUP-104,2025-10-06,1270,7.31
RC-009376,OFF-AR-1100,SUP-104,2025-12-08,1275,7.31
RC-009377,OFF-ST-1101,SUP-104,2023-03-06,2844,30.17
RC-009378,OFF-ST-1101,SUP-104,2023-05-29,3016,30.17
RC-009379,OFF-ST-1101,SUP-104,2023-08-14,2788,30.17
RC-009380,OFF-ST-1101,SUP-104,2023-11-06,3029,30.17
RC-009381,OFF-ST-1101,SUP-104,2024-01-22,2788,30.17
RC-009382,OFF-ST-1101,SUP-104,2024-04-15,2950,30.17
RC-009383,OFF-ST-1101,SUP-104,2024-07-01,2912,30.17
RC-009384,OFF-ST-1101,SUP-104,2024-09-23,3038,30.17
RC-009385,OFF-ST-1101,SUP-104,2024-12-16,3038,30.17
RC-009386,OFF-ST-1101,SUP-104,2025-03-03,2828,30.17
RC-009387,OFF-ST-1101,SUP-104,2025-05-26,2980,30.17
RC-009388,OFF-ST-1101,SUP-104,2025-08-18,2957,30.17
RC-009389,OFF-ST-1101,SUP-104,2025-11-03,2868,30.17
RC-009390,OFF-ST-1102,SUP-112,2023-02-13,1373,21.16
RC-009391,OFF-ST-1102,SUP-112,2023-05-01,1478,21.16
RC-009392,OFF-ST-1102,SUP-112,2023-07-17,1435,21.16
RC-009393,OFF-ST-1102,SUP-112,2023-09-25,1354,21.16
RC-009394,OFF-ST-1102,SUP-112,2023-12-11,1431,21.16
RC-009395,OFF-ST-1102,SUP-112,2024-02-19,1363,21.16
RC-009396,OFF-ST-1102,SUP-112,2024-05-06,1452,21.16
RC-009397,OFF-ST-1102,SUP-112,2024-07-22,1472,21.16
RC-009398,OFF-ST-1102,SUP-112,2024-10-07,1431,21.16
RC-009399,OFF-ST-1102,SUP-112,2024-12-16,1348,21.16
RC-009400,OFF-ST-1102,SUP-112,2025-02-24,1383,21.16
RC-009401,OFF-ST-1102,SUP-112,2025-05-12,1419,21.16
RC-009402,OFF-ST-1102,SUP-112,2025-07-28,1441,21.16
RC-009403,OFF-ST-1102,SUP-112,2025-10-13,1422,21.16
RC-009404,OFF-AR-1103,SUP-108,2023-02-27,2876,23.11
RC-009405,OFF-AR-1103,SUP-108,2023-05-01,2777,23.11
RC-009406,OFF-AR-1103,SUP-108,2023-07-03,2758,23.11
RC-009407,OFF-AR-1103,SUP-108,2023-09-04,2834,23.11
RC-009408,OFF-AR-1103,SUP-108,2023-11-06,2725,23.11
RC-009409,OFF-AR-1103,SUP-108,2024-01-08,2767,23.11
RC-009410,OFF-AR-1103,SUP-108,2024-03-18,3018,23.11
RC-009411,OFF-AR-1103,SUP-108,2024-05-20,2798,23.11
