Product ID,Product Name,Category,Sub-Category,Warehouse,Supplier ID,Unit Cost,Lead Time Days,Avg Daily Demand,Safety Stock,Reorder Point,Beginning Stock,Current Stock,Last Restock Date
FUR-TA-1240,Chromcraft Round Table,Furniture,Tables,Central DC,SUP-105,290.96,22,3.32,23,96,161,153,2025-12-08
FUR-TA-1241,Bretford Conference Table,Furniture,Tables,Central DC,SUP-101,126.96,2,1.21,15,17,95,35,2025-12-01
TEC-CO-1242,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-102,350.29,13,4.97,70,135,353,285,2025-11-24
OFF-BI-1243,Avery Binder,Office Supplies,Binders,South DC,SUP-104,11.97,3,29.18,292,380,1697,434,2025-11-03
OFF-PA-1244,HP Paper Ream,Office Supplies,Paper,East DC,SUP-104,9.9,4,45.89,413,597,3355,1241,2025-10-27
OFF-BI-1245,GBC Binding System,Office Supplies,Binders,East DC,SUP-102,19.47,16,23.69,237,616,1261,1010,2025-12-15
OFF-BI-1246,Avery Binder,Office Supplies,Binders,East DC,SUP-107,19.42,15,24.89,124,497,1822,912,2025-11-10
OFF-LA-1247,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-111,14.39,10,31.07,435,746,1590,653,2025-11-03
OFF-LA-1248,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-110,26.87,18,11.46,149,355,738,549,2025-12-15
FUR-BO-1249,O'Sullivan Bookcase,Furniture,Bookcases,South DC,SUP-105,218.89,19,1.88,24,60,125,55,2025-12-01
OFF-AR-1250,Newell Highlighters,Office Supplies,Art,West DC,SUP-108,11.09,11,22.23,111,356,1472,988,2025-11-24
TEC-PH-1251,Apple iPhone,Technology,Phones,South DC,SUP-102,302.9,15,4.61,23,92,305,145,2025-12-15
OFF-BI-1252,GBC Binding System,Office Supplies,Binders,West DC,SUP-108,29.76,7,17.78,142,266,841,1006,2025-12-08
FUR-TA-1254,Bretford Conference Table,Furniture,Tables,East DC,SUP-114,259.01,13,1.28,6,23,89,17,2025-11-03
FUR-BO-1255,Sauder Bookcase,Furniture,Bookcases,Central DC,SUP-114,191.28,13,2.8,34,70,179,208,2025-12-22
OFF-AR-1256,Sharpie Markers,Office Supplies,Art,East DC,SUP-112,12.46,8,48.92,685,1076,3478,1290,2025-12-01
OFF-BI-1257,GBC Binding System,Office Supplies,Binders,South DC,SUP-104,7.54,3,11.26,56,90,613,59,2025-11-10
OFF-LA-1258,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-109,29.51,2,17.61,141,176,1044,920,2025-12-15
OFF-ST-1259,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-102,26.78,15,1.4,11,32,89,56,2025-12-01
OFF-LA-1260,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-105,29.07,21,32.75,458,1146,1577,446,2025-09-29
FUR-BO-1261,Bush Cubix Bookcase,Furniture,Bookcases,South DC,SUP-112,125.74,9,4.37,31,70,298,117,2025-11-10
FUR-FU-1263,Tenex Chairmat,Furniture,Furnishings,West DC,SUP-106,119.0,10,1.12,16,27,57,33,2025-10-27
OFF-BI-1264,GBC Binding System,Office Supplies,Binders,South DC,SUP-100,24.7,17,29.54,384,886,1630,824,2025-11-10
OFF-ST-1266,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-109,11.37,2,27.88,167,223,1873,718,2025-12-15
TEC-PH-1267,Samsung Galaxy,Technology,Phones,South DC,SUP-104,558.44,5,1.99,24,34,150,122,2025-12-08
TEC-CO-1268,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-103,291.89,5,13.98,112,182,802,228,2025-10-27
OFF-AR-1269,Bic Pens,Office Supplies,Art,East DC,SUP-114,15.52,16,15.69,204,455,884,517,2025-11-10
FUR-TA-1270,Bretford Conference Table,Furniture,Tables,West DC,SUP-111,223.38,12,2.55,28,59,181,87,2025-12-08
OFF-PA-1271,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-112,8.88,8,6.32,57,108,315,505,2025-12-22
TEC-AC-1272,SanDisk Flash Drive,Technology,Accessories,East DC,SUP-107,438.87,17,12.93,116,336,910,443,2025-10-27
FUR-FU-1273,Advantus Task Lamp,Furniture,Furnishings,East DC,SUP-112,92.71,5,0.75,10,14,61,57,2025-12-01
OFF-PA-1274,Boise Paper,Office Supplies,Paper,South DC,SUP-101,7.12,4,13.01,104,156,968,296,2025-12-01
OFF-AR-1275,Bic Pens,Office Supplies,Art,South DC,SUP-114,15.1,17,38.25,421,1071,2529,1945,2025-11-17
OFF-LA-1276,Avery Labels,Office Supplies,Labels,West DC,SUP-103,15.15,6,15.49,93,186,1027,520,2025-12-15
OFF-PA-1277,HP Paper Ream,Office Supplies,Paper,West DC,SUP-101,15.38,3,9.21,111,139,622,242,2025-12-08
OFF-PA-1278,Boise Paper,Office Supplies,Paper,West DC,SUP-114,13.2,16,42.16,295,970,2408,1041,2025-11-17
OFF-ST-1279,Iris File Box,Office Supplies,Storage,East DC,SUP-100,17.19,17,17.15,240,532,1051,1400,2025-12-22
FUR-TA-1280,Bush Somerset Table,Furniture,Tables,Central DC,SUP-104,306.67,6,1.45,10,19,101,71,2025-12-15
TEC-PH-1281,Apple iPhone,Technology,Phones,Central DC,SUP-103,392.9,3,6.24,31,50,386,318,2025-12-22
TEC-AC-1282,Kensington Keyboard,Technology,Accessories,Central DC,SUP-109,532.68,5,4.32,39,61,286,282,2025-12-01
FUR-BO-1283,Bush Cubix Bookcase,Furniture,Bookcases,East DC,SUP-100,95.03,19,1.67,8,40,102,16,2025-11-03
OFF-PA-1285,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-112,25.58,9,7.92,103,174,433,183,2025-12-01
FUR-CH-1286,Global Task Chair,Furniture,Chairs,Central DC,SUP-108,190.67,8,2.92,23,46,206,121,2025-12-15
FUR-BO-1287,Sauder Bookcase,Furniture,Bookcases,South DC,SUP-104,208.24,5,3.26,20,36,243,49,2025-10-13
OFF-ST-1288,Fellowes Storage Box,Office Supplies,Storage,West DC,SUP-104,14.85,3,32.7,164,262,2294,761,2025-11-10
OFF-LA-1289,Avery Labels,Office Supplies,Labels,West DC,SUP-113,26.5,11,91.25,548,1552,4659,2613,2025-11-24
OFF-ST-1290,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-108,13.43,8,27.0,162,378,1490,607,2025-11-03
OFF-AR-1291,Sharpie Markers,Office Supplies,Art,South DC,SUP-114,26.08,15,20.12,101,403,1212,630,2025-11-24
OFF-ST-1292,Iris File Box,Office Supplies,Storage,South DC,SUP-103,8.62,6,7.21,36,79,539,272,2025-11-17
TEC-MA-1293,Zebra Label Printer,Technology,Machines,East DC,SUP-110,518.67,17,3.43,27,85,187,266,2025-12-08
TEC-PH-1294,Samsung Galaxy,Technology,Phones,West DC,SUP-109,392.27,5,4.88,54,78,327,269,2025-12-15
OFF-ST-1295,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-113,28.85,10,5.93,36,95,301,143,2025-11-03
TEC-MA-1297,Lexmark Printer,Technology,Machines,Central DC,SUP-108,193.4,10,10.47,73,178,581,302,2025-11-03
TEC-MA-1298,Zebra Label Printer,Technology,Machines,West DC,SUP-103,192.13,5,3.84,38,57,266,165,2025-12-08
OFF-BI-1299,GBC Binding System,Office Supplies,Binders,East DC,SUP-111,27.48,12,21.99,264,528,1148,285,2025-11-17
OFF-LA-1300,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-108,25.49,10,25.57,128,384,1309,627,2025-11-10
TEC-PH-1301,Cisco IP Phone,Technology,Phones,West DC,SUP-114,184.72,17,0.98,7,24,53,44,2025-12-08
OFF-ST-1302,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-103,14.07,3,14.06,70,112,877,103,2025-11-17
OFF-LA-1303,Avery Labels,Office Supplies,Labels,West DC,SUP-111,20.7,9,24.83,248,471,1122,903,2025-12-15
TEC-CO-1304,Canon Copier,Technology,Copiers,South DC,SUP-109,336.6,4,2.09,25,33,124,106,2025-12-15
TEC-CO-1305,Canon Copier,Technology,Copiers,East DC,SUP-107,407.5,18,5.09,71,163,371,192,2025-12-01
OFF-PA-1306,HP Paper Ream,Office Supplies,Paper,South DC,SUP-100,22.85,16,18.56,93,390,1044,270,2025-11-24
TEC-PH-1307,Apple iPhone,Technology,Phones,Central DC,SUP-103,342.09,6,4.17,25,50,309,216,2025-11-10
FUR-FU-1308,Eldon Desk Lamp,Furniture,Furnishings,West DC,SUP-105,127.9,22,0.78,7,24,60,17,2025-09-15
FUR-CH-1309,Global Task Chair,Furniture,Chairs,South DC,SUP-112,338.15,7,4.0,20,48,293,121,2025-11-03
OFF-LA-1310,Avery Labels,Office Supplies,Labels,East DC,SUP-107,26.07,17,33.61,235,806,2122,2122,2025-11-24
FUR-FU-1311,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-107,129.68,17,1.3,14,36,77,33,2025-12-01
TEC-AC-1312,Kensington Keyboard,Technology,Accessories,East DC,SUP-104,241.33,5,19.02,114,209,899,1004,2025-12-01
OFF-ST-1313,Iris File Box,Office Supplies,Storage,East DC,SUP-110,12.69,17,24.64,123,542,1360,742,2025-11-24
TEC-PH-1314,Apple iPhone,Technology,Phones,South DC,SUP-108,187.42,7,10.94,88,165,705,517,2025-11-10
FUR-FU-1315,Eldon Desk Lamp,Furniture,Furnishings,East DC,SUP-105,128.19,20,2.89,17,75,147,156,2025-12-15
TEC-CO-1316,Canon Copier,Technology,Copiers,Central DC,SUP-104,444.36,5,11.3,102,158,751,275,2025-10-27
OFF-PA-1317,HP Paper Ream,Office Supplies,Paper,South DC,SUP-110,10.44,16,38.8,543,1164,2566,2618,2025-11-17
OFF-ST-1318,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-109,8.36,4,22.16,288,377,1512,572,2025-10-20
FUR-CH-1320,Global Task Chair,Furniture,Chairs,East DC,SUP-106,295.39,9,1.1,15,25,84,101,2025-12-22
TEC-AC-1321,Logitech Mouse,Technology,Accessories,Central DC,SUP-106,313.35,10,7.26,51,124,535,351,2025-12-08
OFF-ST-1322,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-103,14.01,4,8.06,56,88,376,303,2025-10-27
FUR-TA-1323,Chromcraft Round Table,Furniture,Tables,East DC,SUP-103,219.4,6,4.6,23,51,313,233,2025-11-24
OFF-ST-1324,Iris File Box,Office Supplies,Storage,South DC,SUP-106,8.87,12,10.66,53,181,559,364,2025-12-15
TEC-MA-1325,Zebra Label Printer,Technology,Machines,Central DC,SUP-105,321.68,20,6.17,43,166,357,257,2025-11-17
OFF-PA-1326,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-108,29.32,8,2.21,18,36,149,57,2025-12-08
OFF-ST-1327,SimpleHouseware Bin,Office Supplies,Storage,West DC,SUP-112,26.97,8,36.99,444,740,2409,852,2025-11-24
TEC-MA-1329,Zebra Label Printer,Technology,Machines,South DC,SUP-108,519.06,9,2.93,38,64,143,101,2025-11-24
FUR-CH-1330,Hbada Office Chair,Furniture,Chairs,West DC,SUP-111,292.71,13,0.67,7,16,41,21,2025-11-17
OFF-LA-1331,Avery Labels,Office Supplies,Labels,East DC,SUP-100,17.32,18,12.56,163,389,595,584,2025-12-01
OFF-ST-1332,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-106,20.64,9,5.34,32,80,293,148,2025-11-24
OFF-LA-1333,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-112,12.7,8,7.95,40,104,418,353,2025-12-08
TEC-PH-1334,Samsung Galaxy,Technology,Phones,South DC,SUP-101,206.56,3,3.0,36,45,143,36,2025-11-17
FUR-CH-1335,Global Task Chair,Furniture,Chairs,Central DC,SUP-106,179.54,8,1.16,16,25,70,51,2025-12-01
FUR-TA-1336,Chromcraft Round Table,Furniture,Tables,West DC,SUP-108,347.93,9,1.63,21,36,113,123,2025-12-08
FUR-TA-1337,Bush Somerset Table,Furniture,Tables,East DC,SUP-108,161.28,9,1.12,15,25,85,46,2025-11-10
TEC-CO-1338,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-105,504.64,18,9.11,109,273,488,143,2025-10-13
FUR-BO-1339,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-114,210.85,17,1.69,19,48,96,105,2025-11-17
OFF-AR-1340,Newell Highlighters,Office Supplies,Art,South DC,SUP-104,20.87,6,14.82,178,267,1072,903,2025-11-17
OFF-AR-1341,Bic Pens,Office Supplies,Art,South DC,SUP-108,29.54,10,34.84,348,696,2479,1222,2025-11-24
TEC-CO-1342,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-109,259.64,2,5.04,60,70,292,300,2025-12-15
OFF-LA-1343,Avery Labels,Office Supplies,Labels,West DC,SUP-103,29.09,6,34.87,244,453,2237,376,2025-11-03
OFF-BI-1344,Avery Binder,Office Supplies,Binders,Central DC,SUP-107,18.88,14,34.53,207,690,2560,1121,2025-12-01
OFF-AR-1345,Sharpie Markers,Office Supplies,Art,West DC,SUP-112,20.64,9,27.68,194,443,1334,924,2025-12-15
OFF-PA-1346,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-105,29.98,20,22.86,160,617,1674,1292,2025-12-22
OFF-ST-1347,Iris File Box,Office Supplies,Storage,South DC,SUP-111,13.2,12,16.33,229,425,1017,1279,2025-12-22
FUR-TA-1348,Bush Somerset Table,Furniture,Tables,East DC,SUP-108,311.53,8,1.23,6,16,86,98,2025-12-22
OFF-AR-1349,Sharpie Markers,Office Supplies,Art,East DC,SUP-107,7.33,14,25.41,254,610,1657,1304,2025-12-08
OFF-LA-1350,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-104,17.26,4,7.0,98,126,327,216,2025-11-03
TEC-PH-1352,Samsung Galaxy,Technology,Phones,Central DC,SUP-102,405.13,17,3.42,17,75,241,113,2025-12-15
TEC-AC-1353,Kensington Keyboard,Technology,Accessories,South DC,SUP-109,481.04,5,4.38,31,53,298,282,2025-12-08
TEC-AC-1354,SanDisk Flash Drive,Technology,Accessories,East DC,SUP-113,324.54,8,4.72,52,90,283,410,2025-12-22
TEC-AC-1355,Logitech Mouse,Technology,Accessories,East DC,SUP-100,193.11,17,4.62,23,102,278,295,2025-12-01
OFF-PA-1356,HP Paper Ream,Office Supplies,Paper,West DC,SUP-109,25.88,5,2.37,33,45,126,68,2025-10-13
TEC-MA-1357,Lexmark Printer,Technology,Machines,West DC,SUP-103,254.1,6,2.33,23,37,142,43,2025-10-06
TEC-MA-1358,Lexmark Printer,Technology,Machines,West DC,SUP-100,183.59,17,3.43,17,75,194,26,2025-11-17
TEC-AC-1359,Kensington Keyboard,Technology,Accessories,West DC,SUP-110,203.25,17,1.43,19,43,88,34,2025-11-17
FUR-FU-1360,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-100,286.75,19,1.29,8,33,98,69,2025-11-24
TEC-AC-1361,Kensington Keyboard,Technology,Accessories,East DC,SUP-111,157.98,12,2.21,20,47,153,55,2025-11-10
OFF-PA-1362,Boise Paper,Office Supplies,Paper,East DC,SUP-101,22.77,4,16.57,149,215,1181,190,2025-11-24
TEC-PH-1363,Samsung Galaxy,Technology,Phones,West DC,SUP-108,225.93,7,21.78,152,304,1595,1235,2025-12-22
OFF-PA-1364,Boise Paper,Office Supplies,Paper,West DC,SUP-107,22.55,18,6.47,58,174,464,252,2025-12-08
TEC-MA-1365,Cubify 3D Printer,Technology,Machines,South DC,SUP-100,219.4,19,5.54,61,166,387,167,2025-12-01
OFF-BI-1366,Avery Binder,Office Supplies,Binders,South DC,SUP-109,13.0,2,33.25,299,365,2033,1234,2025-12-22
OFF-AR-1367,Bic Pens,Office Supplies,Art,West DC,SUP-100,15.31,20,21.97,308,747,1543,452,2025-11-24
TEC-CO-1368,Canon Copier,Technology,Copiers,East DC,SUP-103,411.42,4,4.03,32,48,267,94,2025-11-03
TEC-CO-1369,Canon Copier,Technology,Copiers,East DC,SUP-113,308.36,12,4.62,55,110,305,244,2025-12-08
OFF-AR-1370,Sharpie Markers,Office Supplies,Art,South DC,SUP-104,10.88,3,6.42,77,96,345,206,2025-11-10
OFF-ST-1371,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-109,11.62,2,17.41,174,209,1050,827,2025-12-01
OFF-ST-1372,Iris File Box,Office Supplies,Storage,East DC,SUP-105,8.29,21,8.36,117,293,565,483,2025-11-17
OFF-AR-1373,Bic Pens,Office Supplies,Art,East DC,SUP-103,30.16,4,3.87,19,34,241,290,2025-12-08
OFF-AR-1375,Newell Highlighters,Office Supplies,Art,Central DC,SUP-104,29.11,5,7.21,72,108,488,108,2025-11-17
OFF-BI-1376,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-109,24.52,4,6.37,64,89,451,181,2025-12-08
OFF-AR-1377,Bic Pens,Office Supplies,Art,Central DC,SUP-108,30.64,9,26.45,185,423,1724,470,2025-10-27
TEC-MA-1378,Zebra Label Printer,Technology,Machines,East DC,SUP-109,242.54,2,5.25,26,36,252,105,2025-11-10
OFF-AR-1379,Bic Pens,Office Supplies,Art,South DC,SUP-104,17.19,4,7.11,100,128,474,273,2025-12-15
FUR-TA-1380,Bush Somerset Table,Furniture,Tables,East DC,SUP-111,85.78,10,0.89,9,18,55,35,2025-11-24
FUR-FU-1381,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-100,322.04,19,1.91,15,51,101,65,2025-10-20
OFF-BI-1383,Avery Binder,Office Supplies,Binders,East DC,SUP-113,11.9,11,19.44,117,331,1094,658,2025-11-24
OFF-LA-1384,Avery Labels,Office Supplies,Labels,West DC,SUP-105,25.42,22,15.64,188,532,740,1110,2025-12-15
FUR-FU-1385,Eldon Desk Lamp,Furniture,Furnishings,West DC,SUP-113,309.83,12,5.45,38,103,288,139,2025-12-08
TEC-CO-1386,Canon Copier,Technology,Copiers,East DC,SUP-106,472.33,8,6.0,66,114,317,427,2025-12-22
TEC-MA-1387,Cubify 3D Printer,Technology,Machines,West DC,SUP-112,455.47,7,14.26,143,243,960,449,2025-11-03
TEC-MA-1388,Zebra Label Printer,Technology,Machines,South DC,SUP-104,222.78,6,10.39,52,114,566,105,2025-11-03
OFF-BI-1389,Wilson Jones Binder,Office Supplies,Binders,South DC,SUP-112,18.28,6,10.74,86,150,628,704,2025-12-22
OFF-LA-1390,Avery Labels,Office Supplies,Labels,South DC,SUP-109,21.2,2,19.93,159,199,962,277,2025-10-13
TEC-CO-1391,Canon Copier,Technology,Copiers,Central DC,SUP-110,336.49,17,5.55,67,161,410,350,2025-12-22
TEC-MA-1392,Lexmark Printer,Technology,Machines,Central DC,SUP-101,206.1,4,5.41,76,98,254,87,2025-11-03
OFF-PA-1393,HP Paper Ream,Office Supplies,Paper,East DC,SUP-105,18.75,22,14.0,154,462,649,456,2025-11-17
OFF-BI-1394,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-104,28.28,4,7.09,35,63,352,53,2025-10-13
TEC-MA-1395,Zebra Label Printer,Technology,Machines,South DC,SUP-101,355.25,4,17.35,121,190,873,885,2025-11-10
OFF-LA-1396,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-106,22.86,11,13.44,94,242,946,77,2025-11-17
FUR-FU-1397,Eldon Desk Lamp,Furniture,Furnishings,Central DC,SUP-105,174.7,18,1.5,10,37,91,120,2025-12-22
FUR-TA-1398,Bush Somerset Table,Furniture,Tables,South DC,SUP-100,127.54,17,3.57,36,97,194,159,2025-12-15
FUR-BO-1399,Bush Cubix Bookcase,Furniture,Bookcases,South DC,SUP-106,301.19,12,3.96,40,88,239,95,2025-11-03
FUR-TA-1000,Bush Somerset Table,Furniture,Tables,Central DC,SUP-104,306.0,2,1.91,10,14,99,87,2025-12-08
OFF-ST-1002,Iris File Box,Office Supplies,Storage,West DC,SUP-103,30.67,5,29.31,147,294,1441,528,2025-10-20
FUR-TA-1003,Bush Somerset Table,Furniture,Tables,West DC,SUP-100,340.21,18,0.43,6,14,29,22,2025-12-15
TEC-MA-1004,Cubify 3D Printer,Technology,Machines,West DC,SUP-102,355.83,14,11.15,56,212,585,698,2025-12-15
FUR-BO-1005,Sauder Bookcase,Furniture,Bookcases,West DC,SUP-103,303.12,5,5.07,51,76,259,80,2025-11-24
OFF-AR-1008,Newell Highlighters,Office Supplies,Art,East DC,SUP-110,18.06,17,7.04,56,176,449,388,2025-12-22
FUR-BO-1009,Sauder Bookcase,Furniture,Bookcases,Central DC,SUP-107,182.29,14,1.52,11,32,96,41,2025-12-01
FUR-CH-1010,Global Task Chair,Furniture,Chairs,West DC,SUP-107,310.84,18,0.42,4,12,36,7,2025-11-10
OFF-PA-1011,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-104,28.34,4,6.48,91,117,426,515,2025-12-01
OFF-LA-1012,Hon Label Maker Tape,Office Supplies,Labels,Central DC,SUP-110,7.48,15,13.28,106,305,642,592,2025-12-15
TEC-CO-1013,Canon Copier,Technology,Copiers,Central DC,SUP-111,162.28,13,4.24,25,80,209,75,2025-12-01
TEC-CO-1014,Canon Copier,Technology,Copiers,East DC,SUP-103,157.28,5,12.24,73,134,764,427,2025-11-24
FUR-BO-1015,O'Sullivan Bookcase,Furniture,Bookcases,East DC,SUP-103,153.07,4,4.15,21,38,308,130,2025-11-24
TEC-PH-1016,Cisco IP Phone,Technology,Phones,Central DC,SUP-112,439.78,5,10.65,96,149,495,202,2025-10-27
OFF-LA-1017,Hon Label Maker Tape,Office Supplies,Labels,West DC,SUP-100,27.05,17,14.93,90,344,737,867,2025-12-08
OFF-ST-1019,Iris File Box,Office Supplies,Storage,East DC,SUP-111,15.54,12,7.54,106,196,367,103,2025-10-13
TEC-AC-1021,Kensington Keyboard,Technology,Accessories,Central DC,SUP-101,451.96,3,7.45,37,59,527,306,2025-12-15
TEC-PH-1022,Apple iPhone,Technology,Phones,West DC,SUP-104,312.87,6,14.47,159,246,801,571,2025-11-24
OFF-BI-1024,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-101,14.33,4,1.39,14,20,88,116,2025-12-22
OFF-PA-1025,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-110,18.25,14,8.12,73,187,525,257,2025-11-10
TEC-MA-1026,Zebra Label Printer,Technology,Machines,West DC,SUP-111,360.2,13,10.14,71,203,715,323,2025-11-03
OFF-AR-1029,Sharpie Markers,Office Supplies,Art,Central DC,SUP-114,14.71,16,1.19,15,34,92,45,2025-12-15
OFF-ST-1030,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-112,19.23,8,26.04,156,364,1177,854,2025-12-08
FUR-FU-1031,Tenex Chairmat,Furniture,Furnishings,Central DC,SUP-110,89.08,18,0.89,7,23,47,7,2025-12-08
OFF-ST-1033,Iris File Box,Office Supplies,Storage,Central DC,SUP-108,18.01,9,20.94,147,335,1324,1923,2025-12-22
TEC-MA-1034,Cubify 3D Printer,Technology,Machines,West DC,SUP-103,216.17,4,8.3,66,99,445,79,2025-11-10
OFF-AR-1036,Newell Highlighters,Office Supplies,Art,East DC,SUP-107,8.75,16,14.02,98,322,972,1071,2025-12-22
FUR-CH-1037,HON Executive Chair,Furniture,Chairs,East DC,SUP-103,309.55,3,1.71,15,20,114,35,2025-11-17
TEC-MA-1038,Cubify 3D Printer,Technology,Machines,Central DC,SUP-109,410.81,3,11.53,127,162,824,514,2025-11-24
OFF-ST-1039,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-109,22.0,5,10.51,126,179,583,495,2025-12-22
OFF-PA-1040,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-107,11.53,15,18.88,189,472,1062,1351,2025-11-24
OFF-ST-1041,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-106,11.07,10,1.59,22,38,121,95,2025-11-24
TEC-PH-1043,Samsung Galaxy,Technology,Phones,East DC,SUP-103,271.35,6,9.51,86,143,595,406,2025-12-15
OFF-AR-1044,Sharpie Markers,Office Supplies,Art,South DC,SUP-102,8.66,13,4.98,35,100,319,444,2025-12-22
FUR-CH-1045,Global Task Chair,Furniture,Chairs,West DC,SUP-106,319.59,12,2.54,36,66,155,171,2025-12-01
FUR-CH-1047,Hbada Office Chair,Furniture,Chairs,West DC,SUP-103,285.25,4,0.87,10,13,45,34,2025-12-08
FUR-TA-1048,Bretford Conference Table,Furniture,Tables,South DC,SUP-112,151.31,5,0.4,2,4,26,16,2025-11-03
FUR-TA-1049,Chromcraft Round Table,Furniture,Tables,East DC,SUP-107,167.4,16,9.31,84,233,610,160,2025-11-03
FUR-BO-1050,O'Sullivan Bookcase,Furniture,Bookcases,South DC,SUP-101,244.83,3,1.81,18,23,97,40,2025-11-24
FUR-FU-1052,Advantus Task Lamp,Furniture,Furnishings,West DC,SUP-113,186.9,10,2.66,35,62,175,56,2025-11-10
OFF-ST-1053,Iris File Box,Office Supplies,Storage,West DC,SUP-112,26.09,7,11.2,101,179,520,542,2025-12-15
OFF-BI-1054,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-100,12.83,19,24.21,169,629,1167,796,2025-12-15
FUR-BO-1055,Sauder Bookcase,Furniture,Bookcases,South DC,SUP-113,108.8,9,7.38,89,155,507,467,2025-12-01
OFF-LA-1056,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-105,15.25,22,14.88,89,416,1076,987,2025-12-01
OFF-AR-1057,Bic Pens,Office Supplies,Art,South DC,SUP-114,27.18,15,7.61,53,167,347,538,2025-12-22
TEC-PH-1058,Cisco IP Phone,Technology,Phones,West DC,SUP-100,180.89,18,4.97,40,129,373,209,2025-12-01
TEC-PH-1059,Cisco IP Phone,Technology,Phones,Central DC,SUP-107,308.32,16,8.42,76,211,519,383,2025-12-22
TEC-CO-1060,Hewlett Packard Copier,Technology,Copiers,Central DC,SUP-106,327.04,10,12.65,101,227,574,542,2025-11-10
FUR-FU-1061,Tenex Chairmat,Furniture,Furnishings,West DC,SUP-108,166.89,7,0.89,6,12,60,49,2025-11-17
TEC-AC-1062,SanDisk Flash Drive,Technology,Accessories,West DC,SUP-101,565.28,4,3.46,38,52,223,160,2025-12-01
TEC-AC-1063,Kensington Keyboard,Technology,Accessories,West DC,SUP-109,181.32,2,6.86,62,76,403,238,2025-11-10
OFF-PA-1064,HP Paper Ream,Office Supplies,Paper,South DC,SUP-106,14.71,10,3.71,52,89,239,118,2025-10-06
TEC-AC-1065,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-102,383.85,16,1.81,25,54,105,159,2025-12-22
OFF-ST-1066,Iris File Box,Office Supplies,Storage,Central DC,SUP-106,22.52,10,14.86,178,327,971,972,2025-12-22
OFF-PA-1067,Xerox Paper Ream,Office Supplies,Paper,Central DC,SUP-108,27.78,10,46.43,511,975,3348,2395,2025-11-10
OFF-LA-1068,Avery Labels,Office Supplies,Labels,West DC,SUP-107,13.45,18,67.63,676,1893,3251,5222,2025-12-15
TEC-CO-1069,Canon Copier,Technology,Copiers,Central DC,SUP-113,334.87,10,1.92,23,42,134,31,2025-10-13
