customer_id,tenure_months,avg_order_value,orders_last_90d,days_since_last_order,support_tickets,plan_type,region,churned_next_30d,cancellation_reason,refund_after_churn
CUST-101658,51,568.57,2,69,1,basic,NCR,0,,0
CUST-101659,31,263.13,3,35,4,basic,Region XI,0,,0
CUST-101660,58,1380.32,4,115,0,basic,Region VII,0,,0
CUST-101661,30,704.48,3,25,1,basic,Region XI,0,,0
CUST-101662,42,726.31,3,122,2,basic,Region III,0,,0
CUST-101663,56,1331.08,3,0,2,standard,Region VII,0,,0
CUST-101664,3,807.47,1,82,4,basic,Region III,0,,0
CUST-101665,56,1173.95,4,16,0,standard,Region IV-A,0,,0
CUST-101666,49,1218.13,5,55,2,standard,Region III,0,,0
CUST-101667,59,1390.59,2,105,1,basic,NCR,0,,0
CUST-101668,46,1025.49,7,18,1,basic,Region IV-A,0,,0
CUST-101669,10,395.14,1,105,1,basic,Region IV-A,0,,0
CUST-101670,18,639.76,4,61,0,standard,NCR,0,,0
CUST-101671,1,537.09,1,50,1,basic,Region III,0,,0
CUST-101672,36,993.23,3,67,1,basic,NCR,0,,0
CUST-101673,26,1017.55,2,186,2,premium,Region VII,0,,0
CUST-101674,29,667.31,2,135,0,standard,Region III,0,,0
CUST-101675,44,952.91,4,88,3,basic,NCR,0,,0
CUST-101676,49,1166.45,1,40,0,premium,Region IV-A,0,,0
CUST-101677,5,1738.24,0,161,1,basic,Region XI,0,,0
CUST-101678,55,585.37,8,109,2,basic,Region XI,0,,0
CUST-101679,23,1194.17,2,101,0,basic,Region XI,0,,0
CUST-101680,45,1339.3,7,173,0,premium,NCR,0,,0
CUST-101681,35,363.4,0,48,0,basic,Region III,0,,0
CUST-101682,27,823.75,0,189,0,standard,Region XI,0,,0
CUST-101683,13,1020.07,2,31,0,standard,Region VII,0,,0
CUST-101684,12,830.2,1,139,2,standard,Region IV-A,1,found_alternative,0
CUST-101685,44,1631.69,6,35,1,basic,Region XI,0,,0
CUST-101686,19,452.51,0,12,3,basic,NCR,0,,0
CUST-101687,14,873.54,4,134,2,standard,Region IV-A,0,,0
CUST-101688,1,1018.51,1,130,3,basic,Region IV-A,0,,0
CUST-101689,50,2281.72,8,149,0,standard,Region XI,0,,0
CUST-101690,24,1101.8,2,2,1,basic,Region IV-A,0,,0
CUST-101691,21,1232.53,1,33,1,standard,Region IV-A,0,,0
CUST-101692,22,1534.44,2,76,5,standard,Region XI,0,,0
CUST-101693,36,1729.03,1,197,3,standard,Region III,1,no_longer_needed,0
CUST-101694,29,1650.64,7,187,0,basic,NCR,0,,0
CUST-101695,33,1100.41,4,182,0,basic,Region IV-A,0,,0
CUST-101696,17,906.33,2,143,1,basic,Region VII,0,,0
CUST-101697,18,462.55,3,48,1,basic,Region IV-A,0,,0
CUST-101698,51,1195.01,6,152,0,standard,Region VII,0,,0
CUST-101699,26,1823.95,4,62,0,basic,Region III,0,,0
CUST-101700,58,151.72,2,73,1,basic,NCR,0,,0
CUST-101701,50,1555.67,4,194,1,basic,Region VII,1,poor_support,0
CUST-101702,42,903.87,5,54,1,basic,Region XI,0,,0
CUST-101703,33,1610.94,4,199,2,standard,Region VII,0,,0
CUST-101704,50,1377.0,5,163,2,standard,Region III,1,poor_support,0
CUST-101705,4,826.86,0,82,4,basic,Region III,0,,0
CUST-101706,30,902.92,0,58,2,basic,Region IV-A,0,,0
CUST-101707,43,1429.43,7,167,1,standard,Region IV-A,0,,0
CUST-101708,7,731.08,0,183,1,standard,Region III,0,,0
CUST-101709,11,1081.12,0,184,5,standard,Region III,0,,0
CUST-101710,4,1339.63,2,59,0,standard,Region III,0,,0
CUST-101711,29,1496.56,2,176,2,standard,Region IV-A,0,,0
CUST-101712,32,1427.61,1,74,1,standard,Region III,0,,0
CUST-101713,28,1294.7,2,133,0,premium,Region IV-A,0,,0
CUST-101714,4,1117.03,0,120,1,standard,Region XI,0,,0
CUST-101715,29,639.02,1,83,3,standard,Region III,0,,0
CUST-101716,53,1760.98,2,69,0,standard,NCR,0,,0
CUST-101717,2,964.47,0,100,0,basic,Region XI,0,,0
CUST-101718,46,864.85,3,13,0,basic,NCR,0,,0
CUST-101719,17,1462.45,1,142,1,premium,Region XI,0,,0
CUST-101720,5,998.24,2,8,0,standard,Region IV-A,0,,0
CUST-101721,3,1259.1,1,51,0,basic,Region IV-A,0,,0
CUST-101722,1,875.71,0,123,1,basic,Region IV-A,0,,0
CUST-101723,25,457.6,0,141,0,basic,Region VII,0,,0
CUST-101724,30,546.76,2,154,1,basic,Region VII,0,,0
CUST-101725,37,599.5,7,105,1,standard,Region XI,0,,0
CUST-101726,5,2034.56,2,112,3,standard,NCR,0,,0
CUST-101727,39,783.62,0,116,1,basic,NCR,0,,0
CUST-101728,44,1888.27,2,175,4,basic,Region III,0,,0
CUST-101729,4,927.57,1,167,0,basic,NCR,0,,0
CUST-101730,40,675.17,4,89,3,basic,Region XI,0,,0
CUST-101731,8,758.76,0,188,0,basic,NCR,0,,0
CUST-101732,26,1160.77,2,52,1,standard,NCR,0,,0
CUST-101733,40,466.24,2,61,2,basic,Region IV-A,0,,0
CUST-101734,52,980.47,3,22,1,premium,Region III,0,,0
CUST-101735,32,1677.72,2,152,2,standard,Region III,0,,0
CUST-101736,26,654.8,2,115,1,basic,Region VII,1,poor_support,0
CUST-101737,50,1913.15,4,119,2,basic,Region IV-A,0,,0
CUST-101738,13,1110.89,1,157,1,basic,Region XI,0,,0
CUST-101739,13,624.57,1,58,1,basic,Region IV-A,0,,0
CUST-101740,28,2906.13,2,48,0,premium,Region XI,0,,0
CUST-101741,8,1716.12,4,129,2,standard,NCR,0,,0
CUST-101742,2,561.68,0,0,2,standard,NCR,0,,0
CUST-101743,22,769.1,5,130,2,standard,Region III,0,,0
CUST-101744,9,658.76,0,42,0,premium,NCR,0,,0
CUST-101745,38,1316.96,2,164,0,premium,NCR,1,poor_support,0
CUST-101746,33,2144.7,3,47,1,basic,Region III,0,,0
CUST-101747,29,240.59,3,81,2,basic,Region IV-A,0,,0
CUST-101748,30,1002.21,1,135,0,basic,Region III,0,,0
CUST-101749,6,2593.2,0,162,1,basic,Region III,1,poor_support,0
CUST-101750,24,995.42,2,170,0,standard,NCR,0,,0
CUST-101751,5,968.94,1,48,2,basic,NCR,0,,0
CUST-101752,21,898.61,4,171,0,standard,Region XI,0,,0
CUST-101753,40,508.89,4,92,1,basic,NCR,0,,0
CUST-101754,59,1486.82,4,88,0,standard,Region VII,0,,0
CUST-101755,18,1256.24,2,123,3,basic,Region VII,0,,0
CUST-101756,16,1059.06,1,196,2,basic,Region III,1,unknown,0
CUST-101757,40,837.22,1,119,3,standard,Region III,0,,0
CUST-101758,55,1068.4,6,67,2,basic,Region III,0,,0
CUST-101759,18,548.32,0,9,1,standard,Region VII,0,,0
CUST-101760,50,1730.48,4,174,1,premium,NCR,0,,0
CUST-101761,19,487.69,0,70,0,basic,Region XI,0,,0
CUST-101762,38,464.54,4,162,0,basic,Region III,0,,0
CUST-101763,13,1838.04,1,63,0,basic,Region IV-A,0,,0
CUST-101764,16,118.42,0,20,2,basic,Region XI,0,,0
CUST-101765,59,1332.51,5,193,2,premium,NCR,0,,0
CUST-101766,23,569.73,2,16,3,standard,Region XI,0,,0
CUST-101767,1,894.45,0,193,1,basic,Region VII,1,too_expensive,0
CUST-101768,46,771.91,6,40,2,standard,Region IV-A,0,,0
CUST-101769,8,936.11,0,72,1,premium,NCR,0,,0
CUST-101770,7,654.21,1,31,0,basic,NCR,0,,0
CUST-101771,50,441.15,4,157,1,basic,Region XI,0,,0
CUST-101772,21,703.57,3,11,0,standard,Region IV-A,0,,0
CUST-101773,9,1403.12,2,110,1,standard,Region VII,0,,0
CUST-101774,58,286.77,1,195,1,basic,Region XI,0,,0
CUST-101775,17,147.48,1,79,2,basic,Region IV-A,0,,0
CUST-101776,38,925.19,2,38,1,basic,Region III,0,,0
CUST-101777,16,977.94,1,156,1,standard,Region III,0,,0
CUST-101778,35,758.06,2,123,1,standard,Region VII,0,,0
CUST-101779,42,1146.37,1,190,0,basic,Region VII,1,too_expensive,0
CUST-101780,45,2178.82,5,86,1,standard,Region III,0,,0
CUST-101781,25,789.26,3,71,2,basic,Region IV-A,0,,0
CUST-101782,37,1050.26,1,64,1,standard,Region IV-A,0,,0
CUST-101783,50,620.02,3,33,1,standard,NCR,0,,0
CUST-101784,50,298.02,7,109,0,basic,Region IV-A,0,,0
CUST-101785,45,745.37,4,190,2,basic,Region VII,0,,0
CUST-101786,24,229.55,2,131,2,basic,Region XI,0,,0
CUST-101787,32,450.6,2,141,1,standard,Region III,0,,0
CUST-101788,58,1260.95,6,146,1,standard,Region III,0,,0
CUST-101789,15,299.71,1,43,0,basic,Region XI,0,,0
CUST-101790,41,1635.7,2,156,0,premium,Region XI,0,,0
CUST-101791,47,1783.88,4,1,1,standard,Region XI,0,,0
CUST-101792,29,966.13,1,89,0,basic,Region III,0,,0
CUST-101793,52,263.38,6,132,2,basic,Region III,0,,0
CUST-101794,26,2565.87,2,33,1,standard,Region VII,0,,0
CUST-101795,50,832.35,4,124,0,basic,Region III,0,,0
CUST-101796,39,1389.84,4,13,2,premium,Region VII,0,,0
CUST-101797,4,966.59,0,44,0,standard,Region III,0,,0
CUST-101798,49,498.05,2,153,2,basic,Region III,0,,0
CUST-101799,42,391.07,4,128,2,basic,Region XI,0,,0
CUST-101800,14,118.93,1,190,3,basic,Region III,1,unknown,0
CUST-101801,42,317.7,3,30,1,basic,NCR,0,,0
CUST-101802,31,673.7,4,167,0,basic,Region VII,0,,0
CUST-101803,56,1253.76,4,80,0,standard,Region III,0,,0
CUST-101804,18,670.9,0,157,1,standard,Region VII,0,,0
CUST-101805,16,1531.26,1,62,1,premium,Region VII,0,,0
CUST-101806,4,642.18,1,154,1,basic,NCR,0,,0
CUST-101807,47,740.83,5,172,0,basic,NCR,0,,0
CUST-101808,59,1556.07,3,145,0,standard,Region XI,0,,0
CUST-101809,41,935.34,3,58,1,basic,NCR,0,,0
CUST-101810,22,1051.57,3,170,1,basic,Region III,0,,0
CUST-101811,52,3051.24,6,56,2,premium,Region VII,0,,0
CUST-101812,15,674.26,0,23,2,standard,NCR,0,,0
CUST-101813,41,1843.14,4,150,1,premium,Region IV-A,0,,0
CUST-101814,36,1038.34,1,43,3,basic,NCR,0,,0
CUST-101815,51,1285.86,7,3,2,standard,Region IV-A,0,,0
CUST-101816,58,867.57,4,16,1,basic,Region VII,0,,0
CUST-101817,22,979.17,2,143,3,basic,Region III,0,,0
CUST-101818,6,655.57,1,7,1,basic,Region III,0,,0
CUST-101819,10,1048.24,3,9,1,standard,Region IV-A,0,,0
CUST-101820,44,1414.13,3,199,0,basic,Region VII,0,,0
CUST-101821,22,786.27,2,11,0,standard,Region IV-A,0,,0
CUST-101822,9,1176.0,0,139,0,premium,Region VII,0,,0
CUST-101823,49,1247.93,2,98,1,standard,Region IV-A,0,,0
CUST-101824,39,945.09,3,66,1,basic,NCR,0,,0
CUST-101825,8,889.73,2,191,0,standard,Region XI,0,,0
CUST-101826,43,1014.85,6,68,1,basic,Region VII,0,,0
CUST-101827,38,1008.65,3,32,1,basic,NCR,0,,0
CUST-101828,59,2246.88,5,78,0,basic,Region III,0,,0
CUST-101829,59,2903.59,6,60,3,standard,Region IV-A,0,,0
CUST-101830,58,3148.08,4,153,0,standard,NCR,0,,0
CUST-101831,53,1602.37,3,136,3,premium,Region XI,0,,0
CUST-101832,47,1315.6,6,19,1,basic,NCR,0,,0
CUST-101833,40,988.36,3,178,0,basic,Region III,0,,0
CUST-101834,33,748.81,2,174,2,basic,Region III,0,,0
CUST-101835,47,1643.22,2,99,0,premium,Region XI,0,,0
CUST-101836,57,990.06,6,78,1,standard,Region III,0,,0
CUST-101837,7,1427.71,0,99,0,premium,Region IV-A,0,,0
CUST-101838,9,783.95,0,102,0,basic,Region VII,0,,0
CUST-101839,30,790.57,3,62,2,basic,NCR,1,found_alternative,0
CUST-101840,18,792.16,2,86,1,standard,NCR,0,,0
CUST-101841,32,1247.27,3,75,0,basic,NCR,0,,0
CUST-101842,19,1026.17,2,195,3,basic,NCR,0,,0
CUST-101843,47,529.47,1,28,0,basic,Region III,0,,0
CUST-101844,54,771.36,3,11,0,basic,Region XI,0,,0
CUST-101845,17,408.55,2,24,0,basic,Region XI,0,,0
CUST-101846,46,1505.98,6,30,1,premium,Region IV-A,0,,0
CUST-101847,7,1657.87,1,147,1,standard,Region XI,0,,0
CUST-101848,48,912.99,6,70,2,standard,NCR,0,,0
CUST-101849,42,1232.19,5,96,1,basic,Region IV-A,0,,0
CUST-101850,42,1043.39,8,165,0,standard,Region IV-A,0,,0
CUST-101851,30,681.22,0,155,0,basic,NCR,0,,0
CUST-101852,7,508.92,0,182,2,basic,Region IV-A,0,,0
CUST-101853,50,724.14,7,129,1,basic,Region IV-A,0,,0
CUST-101854,7,1253.54,1,153,1,basic,Region VII,0,,0
CUST-101855,29,1576.96,2,0,0,premium,Region IV-A,0,,0
CUST-101856,11,702.38,1,62,2,standard,Region IV-A,0,,0
CUST-101857,50,1053.54,7,100,2,basic,Region III,0,,0
CUST-101858,34,1135.52,1,182,0,standard,Region IV-A,0,,0
CUST-101859,30,412.63,4,109,3,basic,NCR,0,,0
CUST-101860,19,340.68,1,144,1,basic,Region IV-A,0,,0
CUST-101861,47,580.32,3,27,1,standard,Region III,0,,0
CUST-101862,13,1550.55,0,154,1,standard,Region III,0,,0
CUST-101863,43,667.37,3,191,1,standard,Region III,0,,0
CUST-101864,58,690.67,8,71,0,basic,Region XI,0,,0
CUST-101865,16,1261.56,0,159,0,standard,Region VII,0,,0
CUST-101866,41,979.69,4,41,1,basic,Region XI,0,,0
CUST-101867,19,979.77,2,179,1,basic,Region III,0,,0
CUST-101868,55,383.91,3,138,0,basic,Region III,0,,0
CUST-101869,54,1021.6,0,119,0,basic,NCR,0,,0
CUST-101870,19,672.81,2,117,0,basic,Region VII,0,,0
CUST-101871,14,839.64,0,166,2,basic,NCR,0,,0
CUST-101872,5,1066.2,0,52,0,standard,Region XI,0,,0
CUST-101873,42,744.88,3,36,0,basic,Region VII,0,,0
CUST-101874,55,1382.71,8,120,1,basic,Region IV-A,0,,0
CUST-101875,9,1879.69,0,170,3,premium,Region VII,0,,0
CUST-101876,49,3796.91,5,183,2,premium,Region XI,0,,0
CUST-101877,45,1712.17,6,184,2,basic,NCR,0,,0
CUST-101878,28,264.61,2,33,1,basic,Region VII,0,,0
CUST-101879,14,787.72,1,3,2,basic,Region XI,0,,0
CUST-101880,39,2235.29,3,42,1,premium,Region IV-A,0,,0
CUST-101881,36,731.09,5,128,1,basic,Region VII,0,,0
CUST-101882,48,640.99,6,81,1,basic,Region IV-A,0,,0
CUST-101883,34,625.3,3,18,4,standard,NCR,0,,0
CUST-101884,3,599.96,0,77,2,standard,Region XI,1,found_alternative,0
CUST-101885,13,1221.02,3,129,1,basic,Region III,1,too_expensive,0
CUST-101886,23,849.93,1,10,1,basic,Region III,0,,0
CUST-101887,29,160.11,4,179,0,basic,Region XI,0,,0
CUST-101888,21,1434.35,2,80,0,basic,NCR,0,,0
CUST-101889,52,1545.22,1,36,2,basic,Region IV-A,0,,0
CUST-101890,17,947.63,3,77,1,standard,Region IV-A,0,,0
CUST-101891,41,1046.56,5,98,2,standard,Region III,0,,0
CUST-101892,22,1989.84,3,157,1,standard,Region VII,0,,0
CUST-101893,59,930.27,6,19,1,standard,Region IV-A,0,,0
CUST-101894,55,478.86,6,93,0,standard,Region III,0,,0
CUST-101895,47,1226.31,3,130,0,basic,Region III,0,,0
CUST-101896,46,1764.61,3,161,2,standard,Region III,0,,0
CUST-101897,38,874.17,1,23,1,basic,Region VII,0,,0
CUST-101898,35,416.52,1,22,4,basic,Region IV-A,0,,0
CUST-101899,34,1631.01,3,194,3,basic,Region VII,0,,0
CUST-101900,2,867.74,0,186,3,standard,Region VII,0,,0
CUST-101901,56,717.13,5,64,2,standard,Region XI,0,,0
CUST-101902,58,866.14,3,96,0,basic,Region XI,0,,0
CUST-101903,32,691.05,0,36,1,basic,Region VII,0,,0
CUST-101904,52,1414.39,2,158,0,standard,Region III,0,,0
CUST-101905,24,2431.06,3,190,0,basic,Region VII,0,,0
CUST-101906,7,449.05,0,102,0,basic,Region XI,1,unknown,0
CUST-101907,50,1524.27,7,128,0,standard,Region III,0,,0
CUST-101908,31,923.73,3,134,1,standard,Region IV-A,0,,0
CUST-101909,56,1160.11,3,97,2,basic,Region XI,0,,0
CUST-101910,13,885.91,0,86,1,basic,Region IV-A,0,,0
CUST-101911,29,1198.63,1,150,2,premium,NCR,0,,0
CUST-101912,40,1296.05,7,62,1,basic,Region III,0,,0
CUST-101913,9,1239.28,1,173,2,premium,Region III,0,,0
CUST-101914,59,725.2,2,81,0,standard,Region IV-A,0,,0
CUST-101915,36,1845.9,2,161,0,premium,Region XI,0,,0
CUST-101916,11,473.19,1,91,1,basic,Region XI,0,,0
CUST-101917,44,1214.78,4,71,1,basic,Region XI,0,,0
CUST-101918,52,829.11,7,23,0,basic,Region VII,0,,0
CUST-101919,23,860.84,0,79,1,basic,Region IV-A,0,,0
CUST-101920,36,436.69,1,139,0,basic,Region VII,0,,0
CUST-101921,45,885.57,3,105,2,basic,Region IV-A,0,,0
CUST-101922,9,611.86,1,121,1,basic,NCR,0,,0
CUST-101923,32,2034.28,3,117,0,standard,NCR,0,,0
CUST-101924,33,344.26,3,90,0,basic,Region IV-A,0,,0
CUST-101925,18,1462.35,0,60,2,basic,Region VII,0,,0
CUST-101926,18,1528.77,3,35,1,basic,Region III,1,too_expensive,0
CUST-101927,38,1295.1,5,27,1,standard,NCR,0,,0
CUST-101928,45,1731.11,3,145,4,basic,NCR,0,,0
CUST-101929,23,947.93,2,87,1,standard,Region III,0,,0
CUST-101930,9,752.78,3,14,0,basic,Region XI,0,,0
CUST-101931,47,1335.35,5,163,1,standard,Region IV-A,0,,0
CUST-101932,11,962.28,0,74,2,standard,Region XI,0,,0
CUST-101933,1,431.29,0,55,1,standard,Region XI,0,,0
CUST-101934,20,598.38,3,94,2,standard,Region XI,0,,0
CUST-101935,49,972.47,3,74,1,premium,Region XI,0,,0
CUST-101936,45,1256.51,3,80,0,basic,Region III,0,,0
CUST-101937,19,797.85,2,54,2,basic,Region XI,0,,0
CUST-101938,31,1800.02,3,7,2,premium,Region XI,0,,0
CUST-101939,57,1556.71,4,121,3,standard,Region VII,0,,0
CUST-101940,43,952.85,4,148,1,standard,NCR,0,,0
CUST-101941,45,951.68,3,190,2,basic,Region III,0,,0
CUST-101942,6,338.75,2,29,1,basic,Region VII,0,,0
CUST-101943,15,1142.19,5,36,1,premium,NCR,0,,0
CUST-101944,7,934.03,0,84,1,standard,Region XI,0,,0
CUST-101945,58,812.67,6,155,1,basic,Region IV-A,0,,0
CUST-101946,21,298.93,3,126,1,basic,NCR,0,,0
CUST-101947,30,939.38,7,132,2,standard,Region III,0,,0
CUST-101948,33,726.49,4,106,1,standard,Region III,0,,0
CUST-101949,31,2898.29,4,197,0,premium,Region VII,0,,0
CUST-101950,4,842.28,0,78,1,basic,Region VII,0,,0
CUST-101951,54,1195.42,3,19,1,basic,Region III,0,,0
CUST-101952,23,1196.53,3,95,2,basic,Region VII,0,,0
CUST-101953,55,877.86,2,181,1,basic,Region XI,0,,0
CUST-101954,46,1017.81,4,110,0,basic,Region III,0,,0
CUST-101955,42,962.71,2,161,1,basic,Region III,0,,0
CUST-101956,42,963.16,3,138,3,basic,NCR,0,,0
CUST-101957,58,1640.52,6,181,2,basic,Region III,1,too_expensive,0
CUST-101958,18,1074.18,2,121,1,standard,Region III,0,,0
CUST-101959,20,462.85,1,150,1,basic,Region VII,0,,0
CUST-101960,40,1220.58,3,122,2,basic,NCR,0,,0
CUST-101961,14,649.84,1,56,2,standard,Region IV-A,0,,0
CUST-101962,48,748.41,5,6,2,basic,Region VII,0,,0
CUST-101963,2,846.41,0,83,3,standard,Region III,0,,0
CUST-101964,53,954.96,3,188,2,standard,NCR,0,,0
CUST-101965,21,1313.73,1,21,3,standard,Region VII,0,,0
CUST-101966,1,1013.58,0,48,3,basic,Region IV-A,0,,0
CUST-101967,36,958.26,2,0,3,standard,Region IV-A,0,,0
CUST-101968,17,1151.74,2,83,2,premium,Region XI,0,,0
CUST-101969,19,1587.59,0,189,0,standard,NCR,1,poor_support,0
CUST-101970,29,1100.16,0,86,0,basic,NCR,0,,0
CUST-101971,35,545.49,3,165,1,standard,Region IV-A,0,,0
CUST-101972,9,572.26,1,118,1,standard,Region IV-A,0,,0
CUST-101973,3,592.52,0,16,3,basic,Region XI,0,,0
CUST-101974,28,220.57,5,59,3,basic,Region VII,0,,0
CUST-101975,21,606.23,3,90,0,standard,Region III,0,,0
CUST-101976,35,894.6,1,63,1,basic,Region XI,0,,0
CUST-101977,45,1609.23,4,57,4,premium,Region IV-A,0,,0
CUST-101978,37,1334.84,1,120,1,premium,Region XI,0,,0
CUST-101979,7,735.03,0,59,1,basic,Region III,0,,0
CUST-101980,59,604.34,6,171,0,basic,Region VII,0,,0
CUST-101981,43,1118.41,2,178,1,premium,Region IV-A,0,,0
CUST-101982,3,1178.39,0,4,1,basic,Region IV-A,0,,0
CUST-101983,46,1479.71,5,198,0,standard,Region XI,0,,0
CUST-101984,52,719.06,3,112,2,basic,NCR,0,,0
CUST-101985,34,363.75,1,84,0,basic,Region III,0,,0
CUST-101986,50,519.84,3,110,2,basic,NCR,0,,0
CUST-101987,53,762.22,7,162,1,basic,Region XI,0,,0
CUST-101988,57,1317.97,8,25,0,premium,Region XI,0,,0
CUST-101989,57,1114.1,7,33,0,basic,Region XI,0,,0
CUST-101990,12,501.14,0,8,2,basic,Region III,0,,0
CUST-101991,3,1288.72,1,153,2,standard,Region III,0,,0
CUST-101992,39,1376.0,5,158,2,premium,Region IV-A,0,,0
CUST-101993,41,2248.69,1,10,0,basic,Region VII,0,,0
CUST-101994,34,1001.96,0,165,0,standard,Region VII,0,,0
CUST-101995,14,536.5,1,68,1,basic,Region XI,0,,0
CUST-101996,56,1848.6,3,8,2,standard,Region VII,0,,0
CUST-101997,25,969.73,2,113,0,standard,Region XI,0,,0
CUST-101998,44,1608.48,4,134,3,premium,Region III,0,,0
CUST-101999,37,494.09,1,12,0,standard,Region VII,0,,0
CUST-102000,53,2003.2,3,50,1,premium,Region IV-A,0,,0
CUST-102001,43,519.91,2,23,3,basic,NCR,0,,0
CUST-102002,38,641.67,1,46,1,standard,Region XI,0,,0
CUST-102003,50,1510.82,4,63,1,standard,NCR,0,,0
CUST-102004,4,488.55,0,182,1,basic,Region XI,0,,0
CUST-102005,42,1042.4,2,94,0,premium,Region III,0,,0
CUST-102006,35,604.46,2,123,2,standard,Region III,0,,0
CUST-102007,46,1193.18,3,42,1,premium,Region VII,0,,0
CUST-102008,14,488.35,0,120,2,basic,Region IV-A,0,,0
CUST-102009,36,1422.57,4,63,1,standard,Region III,0,,0
CUST-102010,17,511.09,2,87,0,basic,Region XI,0,,0
CUST-102011,7,1169.31,0,33,2,premium,Region VII,0,,0
CUST-102012,34,541.65,2,127,2,basic,Region VII,0,,0
CUST-102013,2,1311.7,1,20,2,standard,Region VII,1,too_expensive,0
CUST-102014,6,1230.68,0,82,0,basic,Region XI,0,,0
CUST-102015,32,1020.16,2,83,2,standard,NCR,0,,0
CUST-102016,54,748.76,2,75,1,basic,Region IV-A,0,,0
CUST-102017,43,1429.75,6,44,1,premium,Region XI,0,,0
CUST-102018,1,1469.92,0,24,2,premium,Region XI,0,,0
CUST-102019,7,1115.04,2,130,0,basic,NCR,0,,0
CUST-102020,26,1326.38,3,186,0,standard,Region III,0,,0
CUST-102021,26,313.43,4,45,0,standard,Region III,0,,0
CUST-102022,3,422.58,1,22,1,basic,Region IV-A,0,,0
CUST-102023,16,190.26,1,38,0,basic,Region XI,0,,0
CUST-102024,8,905.65,0,59,1,basic,Region IV-A,0,,0
CUST-102025,34,342.47,4,73,0,basic,NCR,0,,0
CUST-102026,39,1244.59,0,59,3,standard,Region IV-A,0,,0
CUST-102027,24,1114.49,1,20,1,standard,Region III,0,,0
CUST-102028,34,747.79,3,150,3,basic,Region VII,0,,0
CUST-102029,12,1264.81,2,8,1,premium,Region XI,0,,0
CUST-102030,51,1213.64,4,64,3,basic,Region VII,0,,0
CUST-102031,1,1636.02,0,153,0,premium,Region XI,1,too_expensive,0
CUST-102032,30,650.56,4,120,1,standard,Region IV-A,0,,0
CUST-102033,19,1131.85,1,34,1,standard,Region XI,0,,0
CUST-102034,27,1063.24,1,23,0,standard,Region XI,0,,0
CUST-102035,31,1424.0,2,122,0,basic,NCR,0,,0
CUST-102036,39,2135.92,0,1,2,premium,Region VII,0,,0
CUST-102037,55,1033.7,5,60,4,standard,Region III,0,,0
CUST-102038,34,2409.81,3,167,1,standard,NCR,0,,0
CUST-102039,14,489.45,0,65,1,basic,Region III,0,,0
CUST-102040,31,535.75,3,68,2,standard,NCR,0,,0
CUST-102041,31,1626.21,0,31,0,basic,NCR,0,,0
CUST-102042,52,698.93,4,90,2,standard,NCR,0,,0
CUST-102043,34,545.96,3,45,2,standard,Region XI,0,,0
CUST-102044,52,469.8,3,4,0,basic,Region IV-A,0,,0
CUST-102045,39,567.07,2,114,0,basic,NCR,0,,0
CUST-102046,34,200.79,1,3,0,basic,Region III,0,,0
CUST-102047,20,643.02,2,117,3,basic,Region VII,0,,0
CUST-102048,16,533.85,2,39,1,basic,Region VII,0,,0
CUST-102049,6,802.32,0,57,2,basic,NCR,0,,0
CUST-102050,33,129.7,4,16,0,basic,NCR,0,,0
CUST-102051,55,924.15,4,42,2,standard,Region IV-A,0,,0
CUST-102052,1,2628.56,2,72,2,standard,Region XI,0,,0
CUST-102053,57,1299.51,3,68,1,basic,NCR,0,,0
CUST-102054,51,313.69,3,196,1,basic,Region XI,0,,0
CUST-102055,26,741.43,2,17,2,standard,NCR,0,,0
CUST-102056,19,581.51,3,96,3,basic,Region IV-A,0,,0
CUST-102057,35,1595.05,1,105,2,basic,Region III,0,,0
CUST-102058,51,648.96,3,195,2,basic,Region IV-A,0,,0
CUST-102059,2,1188.97,0,164,0,premium,Region XI,0,,0
CUST-102060,27,346.05,4,123,1,basic,Region III,0,,0
CUST-102061,3,1191.6,0,125,1,premium,Region VII,0,,0
CUST-102062,38,636.13,6,180,0,basic,Region III,0,,0
CUST-102063,5,843.02,0,4,1,basic,Region VII,0,,0
CUST-102064,19,454.62,0,158,2,basic,NCR,1,found_alternative,0
CUST-102065,44,599.98,4,54,2,standard,Region III,0,,0
CUST-102066,45,592.99,3,125,0,standard,Region XI,0,,0
CUST-102067,14,1570.59,0,94,1,standard,Region VII,0,,0
CUST-102068,31,2038.71,6,92,1,premium,Region XI,0,,0
CUST-102069,11,1583.0,0,182,2,standard,Region VII,0,,0
CUST-102070,35,595.77,0,176,2,basic,NCR,0,,0
CUST-102071,1,1542.84,0,34,0,standard,Region IV-A,0,,0
CUST-102072,49,1191.15,4,79,1,basic,Region XI,0,,0
CUST-102073,2,1226.65,1,14,0,standard,Region VII,0,,0
CUST-102074,36,1225.95,3,47,1,premium,Region IV-A,0,,0
CUST-102075,24,976.99,3,105,1,basic,Region XI,0,,0
CUST-102076,14,319.31,1,46,0,basic,NCR,0,,0
CUST-102077,32,1473.82,3,111,2,standard,Region XI,0,,0
CUST-102078,9,164.12,0,112,1,basic,NCR,0,,0
CUST-102079,35,629.1,3,196,0,basic,Region XI,0,,0
CUST-102080,39,951.35,2,149,0,standard,Region XI,0,,0
CUST-102081,28,609.24,1,108,5,basic,Region IV-A,0,,0
CUST-102082,22,1237.81,2,27,1,basic,Region IV-A,0,,0
CUST-102083,28,575.47,3,3,1,standard,NCR,0,,0
